Sentence	Label
मैं उनका प्रशंसक हूं ... इस फिल्म ने वास्तव में खराब चूसा।	0
टिकर से भी बदतर!	0
&amp; वह फिल्म खराब थी।	0
केवल 3 या 4 इमारतों का उपयोग किया जाता है, स्थानों की एक जोड़ी MAYBE, और खराब हम्म!	0
यह सिर्फ उड़ा दिया।	0
यह फिल्म उत्कृष्ट है! एंजेल सुंदर है और स्कैम्प आराध्य है! हिचकिचाहट होने पर उसकी छोटी-छोटी येल्प्स, और सबसे मजेदार भाग तब होते हैं: स्कैम्प को पर्दे के नीचे पकड़ा जाता है और जब एंजेल और स्कैम्प गाते हैं &#39;Ive Never Had This Feeling before&#39;.I पूरी तरह से इस फिल्म की सिफारिश करते हैं, इसके 20 जून को विशेष संस्करण में आ रहे हैं। कवर में कचरे के डिब्बे पर स्क्रैम्प है और एंजेल ढक्कन के नीचे है।	1
मैं सिर्फ इस फिल्म को रोमांटिक, आकर्षक, प्रफुल्लित, और मनमोहक से अधिक नहीं समझा सकता हूँ। कबाड़ वाले दृश्य मज़ेदार हैं, सभी कबाड़ के कुत्तों के पास कुछ विशेष है। यह मज़ेदार मुझे हँसाता है, बच्चे इसे प्यार करेंगे। लेकिन जब यह सामने आता है, तो यह होता है। नए विशेषताएँ!	1
अब हमें इस घृणित अमेरिकी प्रचार के घृणित टुकड़े के साथ अत्याचार करने के लिए चुना गया था।	0
यह शो अमेरिकियों के लिए बनाया गया है - यह बहुत बेवकूफी भरा है और घृणा और क्लिच के साथ कहीं और भर्ती होने के लिए।	0
इसमें शामिल लगभग सभी को स्कूल में वापस जाना चाहिए, अभिनय पूरी तरह से अनुमानित और खराब है, स्क्रिप्ट पूरे दौर में कचरे का ढेर है।	0
काश मैं नकारात्मक मूल्यों, प्रवेश कर सकता हूँ?	0
सेट बहुत खराब हैं, वे थंडरबर्ड्स एपिसोड में जगह से बाहर नहीं दिखेंगे।	0
धीमी गति वाली गति का उपयोग पूरी फिल्म में खुद को दोहराता है, लेकिन खराब अभिनय द्वारा अच्छी तरह से समर्थित है (और बुरा एक तरह का शब्द है), कोई निरंतरता नहीं है, ऐसे दृश्य जो बिना किसी कारण के लिए फेंक दिए जाते हैं, जो वाहनों की तरह दिखते थे जैसे वे बनाए गए थे एक मकई के गुच्छे बॉक्स और एक निर्देशकीय शैली जो मूर्खता पर सीमाबद्ध थी।	0
अरे हाँ, और कहानी भी दयनीय थी।	0
मुझे फिल्मों के बारे में खराब समीक्षा लिखने से नफरत है - विशेष रूप से उन जिनमें मैं वास्तव में स्टार को पसंद करता हूं - लेकिन यह फिल्म इतनी बुरी है कि मैं एक सेकंड के लिए विश्वास नहीं करता कि किसी को भी इस पर गर्व हो सकता था।	0
मैं एक फिल्म निर्माता नहीं हूं और न ही मैं निर्देशक हूं, लेकिन अगर मैं इस फिल्म में जितना भी पैसा और समय खर्च करूंगा, मैं अपना सिर रेत में छिपाऊंगा।	0
संक्षेप में - यह समय और ऊर्जा का एक अपव्यय था और मैं किसी को भी इस फिल्म को देखने की सिफारिश नहीं करूंगा।	0
यह मेरे द्वारा खरीदे गए डीवीडी प्लेयर के साथ मुफ्त आया था, लेकिन मैंने अभी भी इस चीज को आधे रास्ते से बंद कर दिया क्योंकि मैं हॉवेल के लिए शर्मिंदा था।	0
1/10 - और केवल इसलिए कि 0/10 के लिए कोई सेटिंग नहीं है।	0
एक दिलचस्प आधार, और बिली Drago हमेशा एक खतरनाक अखरोट-बैग (साइड नोट: मैं Drago, स्टीफन McHattie और लांस Hendrikson एक साथ एक झटका में देखने के लिए प्यार करता हूँ के साथ अच्छा है!	1
साउंडट्रैक भयानक नहीं था, या तो।	1
लेकिन अभिनय - यहां तक कि Drago और डेबी Rochon जैसे पेशेवरों के लिए - भयानक था, निर्देशन बदतर (शायद पूर्व में योगदानकर्ता), संवाद चिम्प-जैसा, और कैमरा काम, मुश्किल से सहनीय।	0
फिर भी, यह SETS था जिसे मेरे &quot;ओय-वे&quot; पैमाने पर एक बड़ा &quot;10&quot; मिला।	1
हां, मैं यहां संक्षिप्तता के लिए चीजों को सरल बना रहा हूं, इसके लिए वास्तव में इस फिल्म के साथ समस्याओं का मूल है - यह बहुत अधिक है बिना किसी वास्तविक, पूर्ण विवरण के।	0
दोनों अच्छी नौकरी करते हैं और काफी मनोरंजक हैं।	1
लेकिन दृढ़ कथानक ने मुझे आश्वस्त नहीं किया, और फिल्म को बहुत कुछ अजीब, सवालिया नज़र से देखा गया।	0
मैंने अपनी प्रेमिका को यह देखने के लिए बोला - बुरा विचार है, हम दोनों इससे नफरत करते थे।	0
आखिरी 15 मिनट की फिल्म भी खराब नहीं है।	1
बेला लुगोसी पूरी तरह से बहिर्मुखी थी, जो विषम रेखाओं को जोड़ती थी।	0
अभिनय काफी हद तक लकड़ी का था, हालांकि यूनिवर्सल बी फिल्म की तुलना में कोई भी बदतर नहीं है।	0
मुझे आर्मंड असांटे पसंद है और मेरी केबल कंपनी का सारांश दिलचस्प लग रहा था, इसलिए मैंने इसे देखा, दो बार पहले से ही, और शायद फिर से।	1
मेरा मानना है कि पटकथा लेखक ने ढीले छोरों को बांधने का अच्छा काम किया।	1
मेरा 8/10 स्कोर ज्यादातर प्लॉट के लिए है।	1
मैं किसी भी अधिक नहीं कहूंगा - मुझे स्पॉइलर पसंद नहीं है, इसलिए मैं एक नहीं बनना चाहता, लेकिन मेरा मानना है कि यह फिल्म आपके समय के लायक है।	1
वाह, क्या खराब फिल्म है।	0
कम से कम में भयावह नहीं, और बमुश्किल समझ में आता है।	0
कथानक बिल्कुल एक साथ नहीं लटकता है, और अभिनय बिल्कुल भयावह है।	0
शिविर मूल्य के लिए भी अच्छा नहीं है!	0
मुझे ऑस्कर सामग्री की उम्मीद नहीं थी, लेकिन यह?	0
आपके पास विशेष रूप से बेवकूफ मोलस्क का आईक्यू होना चाहिए जो कि आने वाले को न देख सके।	0
यह फिल्म (और मैं उस शब्द का शिथिल उपयोग करता हूं) फिल्म-गोइंग पब्लिक का अपमान है।	0
यदि केवल इसके साथ जुड़े किसी को पता था कि कथा को एक साथ कैसे पिरोया जाए!	0
यह 10 में से 1 प्राप्त करता है, केवल इसलिए कि कुछ भी कम नहीं है।	0
यह वह है जो मेरे पास नहीं था, लेकिन मैंने इसे हाल ही में फॉक्स मूवी चैनल पर देखा था, और बहुत निराश था।	0
मुझे पता है कि वह अपनी स्क्रिप्ट पर थोड़ा नियंत्रण रखने वाला एक अनुबंध खिलाड़ी था, लेकिन अभिनय स्क्रिप्ट की तरह खराब था।	0
विक्टर मैकलगलेन और भी बुरा था, और ब्रायन डोनलेवी लगभग पहचान में नहीं आ रहा था।	0
टेलर और स्टैनविक के बीच संबंधों को पर्दे पर देखते हुए, यह आश्चर्य की बात थी कि उन दोनों के बीच स्क्रीन पर कितनी छोटी रसायन विज्ञान थी।	0
लेकिन फिल्म का आधार इतना हास्यास्पद था: कि अमेरिका के राष्ट्रपति	0
मृत्यु पंक्ति के दृश्य पूरी तरह से असहनीय थे।	0
टेलर की एक्टिंग से भी बदतर चीज थी स्टैनविक का गायन।	0
जो भी निर्माता के लिए जा रहा था, वह पूरी तरह से याद किया।	0
मैं उनके द्वारा निभाए गए किरदार से काफी प्रभावित था।	1
मुझे पता था कि जब मैंने फिल्म देखी थी कि इस प्रतिभाशाली अभिनेता से अधिक महान चीजें आनी थीं।	1
घटिया चरित्र-चित्रण के साथ एक सस्ती और हँसरहित फिल्म, बहुत सारी अंडरबाइट शैली का भावुक होना (थिंक यूं फैट इन ए बेटर टुमॉरो) और कुछ ख़ूबसूरत क्लिच को एक खराब फैक्ट्री में उड़ने वाले जूडो रोल के लिए तैयार जॉन लु में लाए गए कारखाने में फेंक दिया गया।	0
यहां तक कि स्क्विब भयानक दिखते हैं।	0
कार्यवाही के किसी भी बिंदु पर यह अमेरिका की तरह दूर से नहीं दिखता है।	0
कथानक, जैसे कि यह है, इतना व्युत्पन्न और अनुमानित है कि अंत एक दया हत्या की तरह है।	0
हर कोई अंतरिक्ष और समय की वास्तविक बर्बादी को गोली मार देता है, जो भयानक संवाद और निराशाजनक है।	0
मैं इस बात से बहुत असहज था कि यह फिल्म कितनी बुरी थी, लेकिन बिल्कुल भी डरी हुई नहीं थी।	0
संवाद उन चीजों से बना है जो बहुत कम समझ में आती हैं।	0
लगभग 30 मिनट का फुटेज औसत दर्जे के बुजुर्ग अभिनेताओं को दिखाने के लिए बर्बाद हो जाता है, अजीब तरह से बड़बड़ाते हुए छद्म-शैतानी जिबरिश कॉर्नी को एक किशोर गोथ ब्लश बनाने के लिए पर्याप्त है, लगभग हमेशा पुरानी अंग्रेजी में, और कभी-कभी लैटिन में जो शब्द नहीं हो सकते हैं या हो सकते हैं।	0
निर्देशन सबसे अच्छा है।	0
हैकनेड लेखन, निश्चित रूप से, लेकिन खराब निर्देशन द्वारा और भी बदतर बना दिया।	0
बेशक, अभिनय ब्ला है।	0
पूरे कलाकारों द्वारा अभिनय को एक पैमाने पर रखा जा सकता है और ओवरएक्टिंग और अंडरएक्टिंग के बीच पूरी तरह से संतुलित किया जा सकता है।	0
और, अंतिम रूप से, आखिरकार, हम एक ऐसे अंत तक पहुंच जाते हैं जो बहुत अच्छा होता, इसे सक्षम लोगों ने संभाला और जेरी फालवेल ने नहीं।	0
मुझे यह फिल्म बहुत अच्छी लगी, यह एक ऐसे परिवार का बहुत बड़ा चित्रण था, जिसके पास उतार-चढ़ाव का हिस्सा था, लेकिन अंत में वे जानते थे कि उन्हें एक-दूसरे से विशेष प्यार था।	1
मैंने जैकलीन स्मिथ अभिनीत कई फिल्में देखी हैं, लेकिन मेरा भगवान यह उनके सर्वश्रेष्ठ में से एक था, हालांकि यह 12 साल पहले आया था।	1
इस फिल्म में एक ऑल-स्टार कास्ट शामिल था, और मुझे जो सबसे ज्यादा पसंद था, वह यह था कि मैंने अन्य अभिनेताओं को देखने के लिए अपनी आँखें खोलीं, जिन्हें मैंने पहले नहीं देखा था।	1
यह फिल्म लंबाई में लंबी थी, लेकिन मैंने इसके हर मिनट का आनंद लिया।	1
कुल मिलाकर मैंने इस फिल्म को 1-10 में से 10 पैमाने पर रेट किया।	1
लाइफटाइम इसे पर्याप्त रूप से प्रसारित नहीं करता है, इसलिए यदि किसी को पता है कि कौन सी दुकान इसे बेचती है तो मुझे बताएं क्योंकि यह जरूरी है।	1
मुझे विशेष रूप से अपनी संवेदना याद है संगीत के तार डोरियों द्वारा हमला किया जा रहा है जो बहुत कम चेतावनी के साथ बाहर निकल जाएगा, और यहां तक कि कम अर्थ भी।	0
बेरोजगारों को नौकरी नहीं देने के लिए सजा देने के लिए दोपहर में जांच की जाती है।	0
पूरी तरह से अलग, ख़ामोशी और ब्लैक कॉमेडी के साथ, यह एक फिल्म कुछ देखने को मिलती है, लेकिन जो लोग इसे याद करेंगे।	1
यह फिल्म अपना खुद का ब्रह्मांड बनाती है, और हर तरह से आकर्षक है।	1
लेकिन यह फिल्म वास्तव में मुझे मिली।	1
इसे देखें।	1
मुझे वास्तव में उम्मीद है कि इस फिल्म के पीछे की टीम अधिक फिल्में बनाती है, और यह कि वे अपने आप में ऐसा करते रहेंगे, कुछ अजीब शैली।	1
और मैं भूल गया: यहाँ कास्टिंग मैं शानदार है, ट्रोंड फ़ॉसा ऑर्वाग के साथ बोमसोम मैन की भूमिका में परिपूर्ण हैं, जो यह नहीं समझता कि वह कहाँ है, वह क्या कर रहा है और क्यों कर रहा है।	1
यह फिल्म 2006 में जीवन पर एक अच्छी और हास्यप्रद टिप्पणी है।	1
मुझे यह कदम सुंदर, सुखद और उत्थानकारी लगा।	1
शुरुआत में फिल्म के स्थानीय स्थलों को, जो यहाँ बफ़ेलो में फिल्माया गया था, मुझे अंतर्निर्मित कर दिया।	1
बाद में मैंने खुद को फिल्म की शक्ति में खो दिया।	1
पूरे दर्शकों ने फिल्म के समापन पर तालियां बजाईं।	1
मैंने अपने कदम में एक झुकाव, अपने दिल में खुशी और मानव जाति के लिए आशा के साथ थिएटर छोड़ दिया।	1
ड्यूरिस में एक शानदार उपस्थिति है और एक अच्छा प्रदर्शन देता है।	1
बाकी कलाकार भी अच्छा खेलते हैं।	1
सिनेमैटोग्राफी में बार्सिलोना और उसके प्रसिद्ध गौड़ी टावरों के बेहतरीन दृश्य शामिल हैं।	1
लगभग दस मिनट इस फिल्म में मुझे दूसरे विचार आने लगे।	0
इस फिल्म के माध्यम से लगभग आधा रास्ता मुझे नापसंद करने लगा।	0
जब तक फिल्म खत्म नहीं हुई, तब तक मैंने न केवल इसे नापसंद किया, मैंने इसका तिरस्कार किया।	0
इस फिल्म में जो कमी है वह एक ठोस पटकथा है।	0
स्क्रिप्ट ऐसा लगता है जैसे केवल एक मोटा मसौदा लिखा गया था और एक तैयार स्क्रिप्ट पूरी होने से पहले शूटिंग शुरू हुई थी।	0
चीजें होती हैं, चरित्र व्यक्तित्व बदलते हैं, कथानक में कोई वास्तविक कारण नहीं होता है, इसके अलावा स्क्रिप्ट इसके लिए कॉल करती है।	0
कास्ट अच्छी है।	1
उसके लिए, यह जाँच के लायक है।	1
यह शायद सबसे अधिक परेशान करने वाला शो है जिसे मैंने अपने पूरे जीवन में देखा है।	0
यह अनिश्चित रूप से सबसे कष्टप्रद और मूर्खतापूर्ण शो है जिसे मैंने कभी देखा है।	0
इसके बारे में सब कुछ सिर्फ बुरा है।	0
मुझे समझ में नहीं आ रहा था, पहली बार में कई मौसम का उल्लेख नहीं करने के लिए किस तरह का बेवकूफ इस गंदगी का उत्पादन करेगा।	0
स्क्रिप्ट खराब है, बहुत खराब है - इसमें चिकीपन और अनैतिक मजाक दोनों शामिल हैं जिन्हें आप सामान्य रूप से रेटेड आर या एनसी -17 फिल्म में देखते हैं।	0
कास्टिंग भी भयानक है, क्योंकि आप जो भी देखते हैं वह वास्तव में बहुत बुरा एक्टर्स है, अवधि।	0
अंतिम शब्द: यह शो एक वास्तविक यातना है !!	0
यह वास्तविकता से बहुत दूर की बात है।	0
वॉशिंग मशीन को घूरते हुए देखने से आपकी आँखें इस शो के रूप में ज्यादा प्रभावित नहीं होंगी।	0
रेटिंग: 0/10 (ग्रेड: जेड) नोट: शो इतना बुरा है कि कास्ट की माँ भी अपनी बेटी को शो से बाहर खींच लेती है।	0
20 वीं सदी की फॉक्स की सड़क के किनारे 1948) न केवल एक मूर्खतापूर्ण नॉयर है, बल्कि एक फिल्म का एक अलग-थलग न किया हुआ बोर है।	0
असंबद्ध कार्डबोर्ड पात्रों से भरा यह एडवर्ड चोडोरोव द्वारा स्पष्ट रूप से लिखा गया है, जिन्होंने उत्पादन भी किया, और आश्चर्यजनक रूप से जीन नेग्युल्स्को द्वारा निर्देशित किया गया है, जिसमें से एक बहुत अधिक उम्मीद करेगा।	0
यहाँ से Widmark चरित्र पर अनजाने में हास्य हो जाता है!	0
कार्यवाही में इतनी जल्दी उनका मार्बल खो जाना पूरी तरह से असंभव और असम्बद्ध है।	0
और अगर यह आपके लिए एक फिल्म की गड़बड़ी के लिए पर्याप्त नहीं है - चित्र को स्टूडियो सेट और इनडोर एक्सटीरियर के निरंतर उपयोग के साथ भी जोड़ा जाता है।	0
इस तरह की डॉक्यूमेंट्री ने जो कुछ भी मेरे लिए प्रेरित किया वह मेरे से परे है!	0
(बहुत गंभीर स्पॉइलर) यह फिल्म एक बड़ी निराशा थी।	0
वहाँ बहुत सारी समस्याएं हैं जहाँ मुझे नहीं पता कि कहाँ से शुरू करें।	0
कलाकार महान थे।	1
स्टीव मार्विन एक मध्यम आयु वर्ग, उच्च वर्ग, सफेद आदमी के एक बहुत ही अजीब प्रदर्शन बचाता है।	1
बेट्टी सफेद और जीन स्मार्ट जोड़ें और आपके पास एक महान कलाकार है - सभी ने अपने हिस्सों को वास्तव में अच्छी तरह से खेला।	1
लेकिन फिल्म कई गंभीर गलतियां करती है।	0
सबसे पहले, सभी को रोकने के लिए पर्याप्त नस्लीय स्टीरियोटाइप और नस्लीय मजाक हैं।	0
फिल्म काले कलाकारों के सदस्यों के प्रति नस्लीय ढलानों से अटी पड़ी है और बदले में गोरों को मोरों और स्तन के रूप में दर्शाया गया है।	0
रेस कार्ड को एक तरफ रखकर, फिल्म में प्रमुख दोष को देखने देता है: वे लतीफा के चरित्र को नष्ट करते हैं।	0
कोई वास्तविक साजिश नहीं है।	0
मैं इस फिल्म को फिर से मुफ्त में नहीं देखूंगा।	0
STEAMBOAT WILLIE हमारे सिनेमा इतिहास के लिए एक आश्चर्यजनक रूप से महत्वपूर्ण फिल्म है।	1
मिकी माउस की यह दूसरी उपस्थिति (उस वर्ष के पहले मूक ग्रह क्रैजी के बाद) संभवतः उनकी सबसे प्रसिद्ध फिल्म है - ज्यादातर इसलिए कि यह इतनी जमीन-तोड़ थी।	1
जब तक आप मिकी को बोलते नहीं सुनते हैं, तब तक पूरी फिल्म में कई तरह के साउंड इफेक्ट्स और म्यूजिक होते हैं - कुछ ऐसा जो हम अभी हासिल कर लेते हैं, लेकिन जो 1928 में एक बड़ी भीड़ थी।	1
हालांकि, लगभग 25 वर्षों के बाद फिर से शॉर्ट देखने के बाद, मैं चकित था कि फिल्म वास्तव में कितनी कालातीत है।	1
यह सिर्फ आराध्य है जो मिकी को &quot;तुर्की में स्ट्रॉ&quot; में एक उच्च कल्पनाशील (यदि कभी-कभी क्रूर) तरीके से खेलते हुए देखता है।	1
चतुर और एक वास्तविक भीड़-आनंद - यह फिल्म अभी भी 80 अद्भुत वर्षों के बाद भी मिकी की सर्वश्रेष्ठ फिल्मों में शुमार है।	1
निर्दयी ठग की द्विध्रुवीयता (एक मिनट एक निर्दयी हत्यारा, अगले मिनट एक लव का डायपर वाणिज्यिक) पूरी तरह से असंबद्ध है।	0
मैं बहुत निराश हूं कि इस फिल्म को बहुत सारे पुरस्कार और प्रशंसाएं मिलेंगी, खासकर तब जब फिल्म के अधिक योग्य काम वहां से हों।	0
मूल शरीर और आत्मा (1947) एक उत्कृष्ट कृति है।	1
जॉन गारफील्ड, एन श्रद्धेय, लिली प्लमर, विलियम कॉनराड, कनाडा ली ... और कभी भी स्क्रीन पर अनुग्रह करने के लिए सबसे बड़ी छायाकारों में से एक द्वारा फिल्माया गया..जेम्स वोंग होवे।	1
मुझे नहीं लगता कि इस रीमेक में कोई रिडीम करने वाले गुण हैं।	0
यह एकमात्र खराब फिल्म हो सकती है जिसे उन्होंने कभी बनाया था।	0
इतना बुरा ... अच्छा ... यह सिर्फ बुरा है।	0
यह फिल्म एक बुरे कथानक का एक ठोस उदाहरण है और एक बहुत ही बुरा विचार है।	0
थॉमरसन और जेम्स जैसे अच्छे अभिनेताओं को इस तरह से गड़बड़ करते हुए देखना एक शर्म की बात है।	0
मुझे लगा कि यह बुरा है।	0
दोनों फिल्में बहुत ही भयानक हैं, लेकिन 1986 के संस्करण के श्रेय के लिए यह बहुत ही कम था।	0
आइए सभी समस्याओं से शुरू करते हैं - अभिनय, विशेष रूप से मुख्य प्रोफेसर से, बहुत खराब था।	0
स्क्रिप्ट बड़ी त्रुटिपूर्ण गड़बड़ है।	0
लेखन कितना गूंगा है इसका सबसे अच्छा उदाहरण जब यह स्थापित हो जाता है कि आप उल्कापिंड के एक टुकड़े से एक हार को हटाकर ज़ोंबी-छात्रों को वापस मनुष्यों में बदल सकते हैं।	0
निर्देशक पॉल मैथ्यूज, जिन्होंने 1995 की कमजोर राक्षस फिल्म &quot;ग्रिम&quot; का लेखन / निर्देशन भी किया, स्पष्ट रूप से नहीं जानते कि उनकी फिल्मों को कैसे गति दी जाए।	0
फिल्म स्थानों पर बहुत उबाऊ है।	0
प्रकाश प्रचंड है।	0
फिल्म सस्ती और दमदार लगती है।	0
सबसे निराशाजनक पहलुओं में से एक उल्लेखनीय गोर की कमी है।	0
इस सम्मेलन ने अतीत में कभी अच्छा काम नहीं किया, और निश्चित रूप से यहां काम नहीं करता है।	0
दृश्य प्रभाव AWFUL थे।	0
अंतरिक्ष में सीजी खोलने का क्रम ऐसा लग रहा था कि इसे भगवान के लिए Microsoft स्लाइड शो पर बनाया जा सकता है!	0
अंत में गैस टैंकों का &quot;विस्फोट&quot; उतना ही भयानक था।	0
ठीक है, मैं अपने आप को एक निष्पक्ष आलोचक मानना चाहता हूं, इसलिए मैं क्रेडिट देता हूं जहां क्रेडिट की देयता है - जीव प्रभाव वास्तव में बहुत अच्छा था।	1
गोटी को घिनौना, डोलिंग वाले दांतों से प्यार होता है!	1
फिल्म को सारांशित करने के लिए, &quot;ब्रीडर्स&quot; एक भयानक, सस्ते में बनाई गई डरावनी फिल्म है जिसे इबोला वायरस की तरह बचा जाना चाहिए।	0
सिफारिश नहीं की गई।	0
वह स्क्रीन पर देखने के लिए लगभग असहनीय है, उसके पास कोई करिश्मा नहीं है, और भयानक कॉमेडिक टाइमिंग है।	0
इसके अलावा यह भयानक नेतृत्व है, इस फिल्म में अन्य विवादों का भार है।	0
मैं समझता हूं कि यह एक सस्ती पॉपकॉर्न कॉमेडी है, लेकिन इसका मतलब यह नहीं है कि इसे हमारी बुद्धिमत्ता का पूरी तरह से अपमान करना है, और इतना अविश्वसनीय रूप से हैक किया गया है कि यह अपमानजनक है।	0
लुईस ब्लैक की काफी प्रतिभा यहां भी बर्बाद हो जाती है, क्योंकि जब वह अनियंत्रित होता है, तो वह अपनी सबसे अधिक व्यस्तता में होता है, जिसे पीजी -13 रेटिंग निश्चित रूप से अनुमति नहीं देगा।	0
फिल्म का एकमात्र उज्ज्वल स्थान जोनाह हिल था (जो अंतरिम में खोए हुए वजन की मात्रा के कारण हाल ही में सुपरटाड के प्रशंसकों के लिए लगभग अपरिचित लगेगा)।	1
अब खर्च की गई पहली फिल्म की मौलिकता और ताजगी के साथ, इस रीमेक की पेशकश कम ही थी।	0
बजट जाहिर तौर पर बहुत सीमित था।	0
यह न केवल कलाकारों में, बल्कि नीचे-बराबर स्क्रिप्ट में भी परिलक्षित होता था, जो पहले के क्लासिक से बहुत अधिक उधार लेता था।	0
हालाँकि, यहाँ चीजों को संतुलित करने के लिए कोई अच्छा अभिनय, एक्शन या लोकेशन का काम नहीं था।	0
फिल्मांकन का विस्तार कम था।	0
यह उन परिदृश्यों के व्यापक स्वीप को व्यक्त करने में विफल रहा जो मूल का एक बड़ा हिस्सा थे।	0
आम तौर पर; इसमें सिर्फ कल्पना की कमी थी।	0
सिफारिश नहीं की गई।	0
क्या किसी फिल्म के लिए इससे बुरा होना संभव है?	0
आपको पहले स्थान पर रखने के लिए यहां कोई साजिश नहीं है।	0
यहां तक कि जब महिलाएं अंततः दिखाती हैं, तो सुधार का कोई संकेत नहीं है; सबसे अपेक्षित चीजें होती हैं और जब तक फिल्म खत्म नहीं हो जाती, तब तक आप सो सकते हैं।	0
खबरदार: यह एक कचरा पंथ फिल्म नहीं है, यह कचरा है!	0
मैं विश्वास नहीं कर सकता कि यह भी एक अगली कड़ी है!	0
जो ठीक है, मैं इसे इतनी बुरी समीक्षा क्यों दे रहा हूं!	0
90 के दशक के बच्चे होने के नाते, मैंने वास्तव में इस शो का आनंद लिया और मैं गर्व के साथ कह सकता हूं कि मैंने इसे बड़े समय और यहां तक कि शास्त्रीय डब्ल्यूडब्ल्यूआई कार्टून से भी अधिक आनंद लिया।	1
लेकिन &quot;टाइनी टूनस&quot; ने 90 के दशक को बनाए रखा और अब तक बनाए गए सबसे लोकप्रिय, मज़ेदार और अंडररेटेड कार्टूनों में से एक को वितरित किया।	1
यादें मुरीद हैं लेकिन मैं केवल इतना कह सकता हूं कि मुझे शो से जुड़े हर एक एपिसोड और प्रोडक्ट में मजा आया।	1
आसानी से, किसी भी अन्य कार्टून ने मुझे एक निविदा तरीके से हंसी नहीं बनाया (किशोर के लिए अंधेरे सिटकॉम उन्मुख होने से पहले)।	1
सभी पात्र मजाकिया थे और उनमें सच्चा लीड किरदार न होने की ख़ासियत थी।	1
हर एक पात्र प्रफुल्लित था और एक पात्र कहलाता था।	1
इस कहानी का हर तत्व शीर्ष पर था, अत्यधिक रूप से तीखी और विरोधाभास था कि इसके माध्यम से बैठना दर्दनाक था।	0
उसे लगता है कि पंद्रह साल की उम्र में रेखा गलत हो गई थी, हालांकि वे ओह की कोशिश कर रहे हैं, इसलिए यह कहना मुश्किल है कि पंद्रह साल की उम्र वास्तव में कैसी होगी, उम, आप जानते हैं, अच्छी तरह से ... बात करते हैं।	0
पेराबो में एक अच्छा ऊर्जा स्तर है और यह स्पष्ट रूप से एक कैमरे के सामने बहुत आरामदायक है।	1
इस खराब काम के लिए बस कोई बहाना नहीं है।	0
मैंने यह फिल्म देखी और मुझे लगा कि यह एक बेवकूफ फिल्म है।	0
यह और भी अधिक मूर्खतापूर्ण है कि किसने सोचा था कि लॉस एंजिल्स में एक ज्वालामुखी होना चाहिए?	0
आपके साथ ईमानदार होना, यह अविश्वसनीय बकवास है और बहुत ही मूर्खतापूर्ण है।	0
अंत में, मैं इस फिल्म से परेशान नहीं होऊंगा क्योंकि लॉस एंजिल्स में एक ज्वालामुखी बकवास के अलावा कुछ नहीं है।	0
कहानी लाइन सिर्फ भयानक है!	0
यह सिर्फ दर्दनाक है!	0
और लहजे बिल्कुल लाजिमी हैं!	0
मुझे उल्टी करने के लिए इस फिल्म में पर्याप्त पाखंड भी है।	0
