Sentence	Label
Umumnya; itu hanya kurang imajinasi.  	0
Tidak dianjurkan.  	0
Apakah mungkin untuk film untuk mendapatkan lebih buruk dari ini?  	0
Tidak ada plot di sini untuk menjaga Anda pergi di tempat pertama.  	0
Bahkan ketika para wanita akhirnya muncul, tidak ada tanda-tanda perbaikan; hal yang paling diharapkan terjadi dan pada saat film ini berakhir, Anda mungkin sudah jauh tertidur.  	0
Waspadalah: ini bukan film kultus sampah, ini adalah sampah -periode!  	0
Aku tidak percaya ada sekuel untuk ini!  	0
Itulah sebabnya mengapa aku memberikan ulasan yang buruk!  	0
Menjadi anak berusia 90 tahun, saya benar-benar menikmati acara ini dan saya dengan bangga mengatakan bahwa saya menikmatinya besar waktu dan bahkan lebih dari kartun WB klasik.  	1
Tapi "Tiny Toons" menjaga getaran 90-an dan mengantarkan salah satu kartun yang paling populer, lucu, dan diremehkan yang pernah dibuat.  	1
Kenangan itu keruh tapi saya hanya bisa mengatakan bahwa saya menikmati setiap episode tunggal dan produk yang berkaitan dengan acara tersebut.  	1
Dengan mudah, tidak ada kartun lain yang membuat saya tertawa dengan cara lembut (sebelum masuk ke dalam sitkom gelap yang berorientasi pada remaja).  	1
Karakter itu semua lucu dan memiliki kekhasan tidak memiliki karakter utama yang benar.  	1
Setiap karakter tunggal sangat lucu dan pantas disebut sebagai pemeran utama.  	1
Setiap elemen dari cerita ini adalah begitu di atas, secara berlebihan palsu dan tercekik bahwa itu menyakitkan untuk duduk melalui.  	0
Garis nya tampaknya telah DITULIS oleh seorang berusia lima belas tahun, meskipun mereka mencoba oh begitu, begitu keras untuk terdengar seperti bagaimana usia lima belas tahun akan benar-benar, um, kau tahu, baik ... bicara.  	0
Perabo perabo memiliki tingkat energi yang bagus dan jelas sangat nyaman di depan kamera.  	1
Tidak ada alasan untuk sesuatu yang buruk ini dilakukan.  	0
Saya melihat film ini dan saya pikir ini adalah film yang bodoh.  	0
Apa yang bahkan lebih bodoh adalah bahwa yang telah berpikir ide bahwa ada harus ada gunung berapi di Los Angeles?  	0
Jujur saja, ini omong kosong yang luar biasa dan sangat bodoh.  	0
Kesimpulannya, saya tidak akan repot-repot dengan film ini karena sebuah gunung berapi di Los Angeles adalah apa-apa kecuali omong kosong.  	0
Alur ceritanya buruk sekali!  	0
Ini hanya menyakitkan!  	0
Dan aksennya benar-benar abysmal!  	0
Ada juga kemunafikan yang cukup dalam film ini untuk membuat saya muntah.  	0
Jangan buang waktu menonton film sampah non-diteliti ini.  	0
Saya percaya bahwa Pitch Black dilakukan dengan baik.  	1
Karakter yang menarik dan Anda ingin mencari tahu lebih banyak tentang mereka semakin lama film berjalan, dan saya pikir orang-orang akan terkejut oleh siapa yang melakukannya dan tidak membuatnya.  	1
Pergi menonton!  	1
Omit yang menonton ini.  	0
VERY lucu!  	1
Rating saya: hanya 3 dari 10.  	0
Karakter yang menarik dan Anda benar-benar peduli untuk mereka.  	1
Sebuah klasik instan, dengan soundtrack besar dan lagu catchy selama kredit akhir.  	1
Jangan lewatkan itu.  	1
Ini adalah karya besar dari pembuatan film, dengan banyak tema yang bersimak dan kadang-kadang mendidih di atas kutil ini dan semua studi tentang bohemian penyair, tahun-tahun masa perang memanjakan diri yang span serangan udara London dan tranquillity luar dari Retret pesisir Wales-perbatasan antara persahabatan, nafsu dan cinta, dedikasi untuk seni dan pengalaman versus keprihatinan praktis, kecemburuan, persaingan, kepengecutan dan egoisme versus kepahlawanan dan pengorbanan diri dan lebih.  	1
Sebuah script dewasa, halus yang menyarankan dan kadang-kadang membawa ke fokus dramatis ketegangan yang mendasari adalah baik dilayani oleh pertunjukan yang sempurna (terlepas dari aneh tidak pantas tersenyum bahwa Keira Knightley rentan terhadap, meskipun mungkin di bawah arahan kali ini sama seperti karakter lain sendiri sering menyebutkannya).  	1
Tapi di atas semua komposisi visual yang indah setiap saat, dengan penggunaan yang inventif dan elegan dari close-up, sudut kamera dan pencahayaan, termasuk pointillistic faux home movie footage, adalah keajaiban dan sukacita untuk melihat.  	1
Ini sama saja indah untuk dilihat sebagai Bertolucci, tetapi hubungan di sini lebih meyakinkan dan narasi lebih menarik daripada beberapa karya master itu.  	1
Premis dasar yang terbuang karena dikesampingkan oleh fokus yang tidak dapat dijelaskan pada kru dokumenter.  	0
Terlepas dari itu, film ini gagal di sebagian besar level.  	0
Hindari di semua biaya.  	0
Saya melihat film ini di atas Natal, dan apa film besar itu!  	1
Saya pikir Errol Flynn brilian sebagai Custer dan telah sejak menjadi aktor favorit saya!  	1
Aktingnya bersama Olivia De Havilland adalah brilian dan akhir yang fantastis!  	1
Saya selalu tahu bahwa Errol Flynn adalah aktor yang brilian karena ia adalah aktor favorit ayah saya, dan saya tumbuh menonton film-filmnya sebagai seorang anak.  	1
Tapi itu tidak sampai saya menonton film ini bahwa saya menyadari betapa besar dia sebenarnya.  	1
Aku akan memberikan film ini 10 dari 10!  	1
Saya tahu bahwa Jim O ' Connor sangat energik dan bahwa tidak ada yang bisa sebanyak dia, tapi George sangat membosankan.  	0
Dia benar-benar tidak tampak ingin menjadi tuan rumah; suaranya terlalu monoton, tidak terlibat dengan para tamu.  	0
Thriller kecil yang indah dari Hitchcock, dengan banyak shenanigans baik sekitarnya mata-mata dibunuh, anak diculik, gereja jahat, plot asing dan beberapa taksidermis acak.  	1
Jimmy Stewart adalah sebagai pahlawan besar untuk Hitchcock, cerita ini riak sepanjang klimaks yang keren di sebuah fungsi kedutaan, tetapi tidak memiliki menace brooding dari Hitchcock hitam dan putih, anggaran rendah asli.  	1
Namun demikian, film lain yang indah dari sang master besar itu stabil.  	1
Saya harus mengatakan bahwa film ini secara luar biasa diproduksi dan top rating sebagai film sci fi yang khas!  	1
Diproduksi oleh salah satu produser terbaik Sci-fi, Scot Vandiver!  	1
Tapi itu menghibur, tetap.  	1
Ini adalah jenis kemping film yang sukacita untuk menonton.  	1
Hampir tidak ada momen membosankan di film ini dan ada banyak bagian yang lucu.  	1
Para pemain selalu menghibur seperti biasa.  	1
Secara keseluruhan, menyenangkan!  	1
Film ini begitu pikiran-bendingly mengerikan, itu tidak bisa bahkan telah dibuat.  	0
Film ini tidak memiliki rasa takut yang nyata atau ketegangan & beberapa terminologi medis yang digunakan di seluruh adalah sedikit iffy untuk mengatakan paling tidak & saya mengatakan bahwa sebagai insulin tergantung diabetes sendiri.  	0
Paling tidak mengatakan tentang akting yang lebih baik.  	0
Film ini melakukan pekerjaan yang sangat baik mengungkap kerumitan tugas dan tantangan luar biasa yang dihadapi Afrika Selatan.  	1
Saya percaya setiap orang harus melihat film ini seperti yang saya pikir beberapa orang di luar Afrika Selatan memahami masa lalunya dan apa yang sedang diupayakan dalam proses Truth and Reconciliation.  	1
Tidak ada yang pendek dari fotografi megah/sinematografi dalam film ini.  	1
Akting yang fantastis, cerita-cerita yang mulus terjalin bersama, dan anjing-anjing yang indah ............. A harus menyewa, melihat, atau melihat.  	1
Jangan takut subtitel .... .... yang layak untuk terapi aversi 10/10  	1
Kinerja yang sangat baik.  	1
Masih ada aktor yang baik di sekitar!  	1
Juga menyutradarai dan fotografi.  	1
Sangat benar untuk Shakespear, dan sebuah 'harus' untuk semua penggemar Shakespear.  	1
Macbeth (Jason Connery) memindahkanku untuk meneteskan air mata dengan monolog terakhirnya (keluar lilin singkat, keluar) Dia memberikan bola dari pembusukan moral dan kekuatan gelap seorang wajah manusia, yang membuatnya semakin menarik.  	1
Helen Baxendale adalah seorang wanita yang sangat kredibel Macbeth yang bisa sangat riang di saat dan kadang-kadang dia hanya terlihat seperti gadis nakal, tapi mematikan dalam rasa untuk darah dan kejahatan.  	1
Jika Anda mencintai kematian dan pembusukan, dan Shakespears lirik ... ini adalah salah satu.  	1
Ini adalah adaptasi cerdas dan menyenangkan dari buku Dr Seuss, animasi brilian oleh UPA terbaik dan benar-benar layak dari Academy Award.  	1
Penyebutan khusus harus terbuat dari skor musik superb dan efek suara, yang merupakan elemen integral dalam membantu membuat kartun seperti ini mudah diingat dan menyenangkan.  	1
Namun Paul Schrader memang sudah membuat film "tentang" Mishima yang sama-sama superb & kompleks.  	1
Yang juga terkenal adalah sinematografi berwarna indah karya John Bailey dan desain produksi besar & kostum karya Eiko Ishioka yang membuat kostum-kostum yang berkesan bagi Coppola's Dracula di mana ia meraih Oscar yang layak.  	1
Bahkan memungkinkan untuk nilai produksi yang buruk untuk waktu (1971) dan format (semacam mini-series), ini baaaaaad.  	0
Kecuali Anda hanya keluar untuk secara visual "mengumpulkan" semua film yang masih ada dari karya Austen, Anda dapat melewatkan yang satu ini.  	0
Namun, jika Anda menontonnya, ada sedikit penghiburan: Para aktris yang memerankan saudari Anne masing-masing melakukan pekerjaan yang luar biasa dengan peran mereka.  	1
Hal ini tidak baik.  	0
Berbicara tentang musik, itu tidak tertahankan secara predikatif dan kitchy.  	0
Kemudian film itu hanya menjatuhkan bola.  	0
Ini adalah film yang menakjubkan.  	1
Mentah dan bergerak dengan halus.  	1
Rasanya seperti permainan panggung cerdas yang sangat mencengkeram (tapi tanpa perasaan yang terlalu teatrikal satu benar-benar mendapat dari menonton orang-orang di atas panggung) yang bermain pada teror semua orang tentang kebohongan putih yang meningkat menjadi konsekuensi mengerikan.  	1
Semua pemain utama adalah mesmerisasi.  	1
Tom Wilkinson mematahkan hatiku pada akhirnya ... dan orang lain yang menilai dari jumlah yang menggumam untuk hankies dan tangan akan sampai wajah di antara laki-laki dan perempuan sama.  	1
Julian Fellowes telah menang lagi.  	1
Dia adalah harta nasional.  	1
PERGI DAN MELIHATNYA!  	1
Ini adalah film yang sangat baik.  	1
Adegan udara yang dilakukan dengan baik.  	1
Itu juga keseimbangan yang tepat dari perang dan cinta.  	1
Film ini memberikan arti untuk frasa, " Tidak pernah dalam sejarah konflik manusia telah begitu banyak yang berutang oleh begitu banyak kepada begitu sedikit.  	1
Kris Kristoffersen bagus dalam film ini dan benar-benar membuat perbedaan.  	1
Sebuah film yang bagus oleh seorang sutradara hebat!  	1
Ini pasti salah satu dokumenter yang lebih baik yang saya lihat melihat hubungan keluarga dan pernikahan.  	1
Ada banyak kesalahan kontinuitas: satu pengguna lain berkomentar pada mobil yang berbeda di garasi, kaca Joe ... salah satu yang sampai kepada saya yang paling adalah fakta konfigurasi rambut wajah Joe tampaknya berubah dari adegan ke tempat kejadian.  	0
Ini hanya film besar.  	1
10 dari 10 bintang.  	1
Aku tidak bisa melihat bagaimana film ini bisa menjadi inspirasi bagi siapa saja untuk keluar atau mengatasi ketakutan dan penolakan.  	0
Hal ini sangat buruk itu benar-benar layak untuk melihat hanya untuk alasan itu.  	0
Hukuman Park adalah bagian brilian dari bioskop.  	1
Syuting di gurun California Selatan menggunakan paten faux nya gaya dokumenter, Watkins menciptakan film seperti tidak ada yang lain.  	1
Ini adalah salah satu dari Peter Watkins film yang paling mudah diakses.  	1
Saya menyarankan Anda untuk melihat keluar untuk itu.  	1
Anda tidak akan menyesal!  	1
Sangat direkomendasikan A +  	1
Yah ... Hanya jika kau terus berpikir seberapa buruk itu.  	0
Ini adalah biasa-biasa saja, sengsara, berongga, menggelikan dan mudah diprediksi dari sampah.  	0
Ini adalah kasus 'jadi buruk itu menggelikan'.  	0
-Tidak Penampilan yang sangat buruk memerankan Angela Bennett, seorang ahli komputer yang berada di rumah sepanjang waktu.  	0
Ini adalah sebuah film tentang apa-apa, hanya dalih untuk menunjukkan adegan aksi konyol.  	0
Betapa mengerikan dia!  	0
Tapi dia masih seorang aktris yang buruk, mengulangi wajah robot-nya bergerak di setiap fotonya.  	0
Hasilnya, baik, adalah rasa malu.  	0
HAPUS FILM INI DARI PIKIRAN ANDA!  	0
Salah satu pertunjukan terburuk sepanjang masa.  	0
Acara akan dimulai dengan smart ass ed komentar satu sama lain yang akan benar-benar off dinding dan tidak beralasan untuk.  	0
Si pecandu komputer gendut itu luar biasa, bible thumper, si gadis nakal, siapa aktor ini????  	0
Tidak pernah mendengar salah satu dari mereka kecuali Cole yang benar-benar luar biasa di bagian itu.  	0
Setiap kali dia membuka mulutnya Anda berharap untuk mendengar, "Anda melihat anak-anak ..." Menarik steker adalah pembunuhan belas kasihan untuk acara mengerikan ini.  	0
Cerita itu tidak bisa dipercaya sebagai aktor.  	0
Payah akan menjadi cara terbaik untuk menjelaskannya.  	0
Stanwyck dan Morgan dilemparkan secara sempurna dalam apa yang, dalam banyak hal, setara modern Dickens ' Christmas Carol dalam sensibilitas.  	1
Kesuksesan film ini bergantung pada pemeranan Sydney Greenstreet sebagai karakter Alexander Yardley.  	1
Set atraktif yang digunakan di seluruh sebagian besar film adalah permata pleset mata.  	1
Saya penggemar berat game RPG juga, tapi film ini, aib bagi setiap RPGer menghormati diri sendiri ada.  	0
Garis, pemotongan, audio, semuanya salah.  	0
Anda dapat menemukan film yang lebih baik di youtube.  	0
Jangan buang waktu dan uang untuk yang satu ini, itu sama buruknya dengan yang terjadi.  	0
Sebuah film Lassie yang seharusnya "ditaruh untuk tidur" .... SELAMANYA.  	0
Itu adalah bagaimana saya akan menggambarkan ini menyakitkan waktu dreary-waster dari sebuah film.  	0
Jadi biasa-biasa saja dalam setiap aspek yang hanya menjadi membosankan, kekacauan yang tidak menarik, ini adalah salah satu film yang paling dilupakan yang pernah saya lihat.  	0
Ini bahkan bukan sebuah prestasi sebagai film "so-bad-it's-good" atau "so-bad-it's-memorable" film.  	0
Ini adalah kosong, shell shell film.  	0
Serius, itu tidak layak untuk membuang-buang waktu Anda, atau waktu anak Anda.  	0
Hindari, menghindari, menghindari!  	0
Ini akan membuat Anda menggonggong gila!  	0
Transfer sangat bagus.  	1
Sangat bagus dan santai larut malam melihat.  	1
Film ini penuh dengan tarian yang indah (oleh karena itu judulnya!  	1
-Tidak beberapa musik yang bagus, dan pemandangan yang hebat.  	1
Ini menangani beberapa masalah yang sulit dengan martabat dan rahmat, dan, tentu saja, memiliki (spoiler mengejutkan di sini!  	1
-Tidak bahagia, indah, merasa akhir yang baik!  	1
Intinya adalah perjalanan, sebuah perjalanan yang menyentuh setiap anggota keluarga.  	1
Ini adalah salah satu film yang saya butuhkan untuk melihat setiap kali datang di TV...tidak pernah pikiran fakta bahwa saya sudah memiliki itu menghafal!  	1
Tidak ada yang baru disana.  	0
Itu dilakukan di film kedua.  	0
Film ini hampir tidak ada adegan aksi di dalamnya dan sangat sedikit komedi.  	0
Alurnya memiliki lebih banyak lubang daripada sepasang stocking jaring dan arah dan editing yang mencengangkan ham fisted.  	0
Apa yang di bumi adalah Irons lakukan dalam film ini?  	0
Aku hanya melihat film ini dan aku merekomendasikkannya.  	1
Memiliki plot yang sangat bagus, itu memegang perhatian lengkap Anda, akting adalah superb, Tom Wilkinson adalah fantastis dan Emily Watson juga sangat baik.  	1
Film yang sangat bagus memang, tentang cinta yang besar dan tanpa syarat.  	1
Karakter Tom Wilkinson adalah seorang pria yang tidak siap untuk cobaan yang akan dimulai, tapi dia mengambil masalah di tangan saat cerita berlangsung, dan aktor hebat ini memberikan penampilan yang membuat Anda merasa karakter penderitaan dan penderitaan.  	1
Karakter Emily Watson sangat kuat, dan dia hanya memberikan pandangan sekilas dan kau mengerti semuanya.  	1
Meskipun pans pengulas, saya menyukai film ini.  	1
Bahkan, aku lebih suka itu daripada Interview With a Vampire dan aku menyukai Lestat (Stuart Townsend) ini lebih baik daripada usaha Cruise.  	1
Aailiyah cukup baik sebagai Akasha, di tempat-tempat menarik (nya pintu masuk pertama dan adegan tari mini).  	1
Saya penggemar berat seri ini sebagian besar karena gaya Anne Rice, sensitivitas dan perawatan.  	1
Aku rasa aku menyukai rincian disfungsi nya-dia dipercaya.  	1
Adegan sepak bola pada akhirnya adalah perplexing.  	0
Tapi aku pikir aktingnya terampil.  	1
Meredith M lebih baik dari semua yang benar.  	1
Sebuah film yang sangat menawan dengan sentimen dan hati yang indah.  	1
Hal ini jarang terjadi ketika seorang pembuat film mengambil waktu untuk menceritakan kisah moral yang layak dengan perawatan dan cinta yang tidak jatuh ke dalam perangkap untuk menjadi terlalu syrupy atau lebih memanjakan.  	1
Sembilan dari sepuluh untuk film yang benar-benar indah.  	1
Film awal ini dari masa depan goremeister Lucio Fulci adalah tambahan yang sangat baik untuk sub-genre giallo.  	1
Ini adalah salah satu thriller Italia terbaik dari awal 70.  	1
Sebuah adegan yang menonjol.  	1
Adegan ini sangat kuat dan tidak menyenangkan.  	0
Secara teknis, film ini dibuat dengan baik dengan kamera yang mengesankan, akting yang solid dan musik yang efektif dari Riz Ortolani-khususnya bagus adalah vokal wanita yang tidak disertai suara yang terdengar seperti berasal dari bukit yang jauh.  	1
Hal ini masih hal-hal liar meskipun dan sangat dianjurkan untuk penggemar sinema giallo.  	1
Film ini sangat menarik dari awal sampai akhir.  	1
Aku suka cara Dustin Hoffman's karakter siap untuk melakukan hanya tentang segala sesuatu untuk tinggal dengan anaknya.  	1
Film ini juga mengungkapkan.  	1
Secara pribadi, saya pikir itu menunjukkan bahwa orang harus belajar untuk menemukan kompromi mereka sendiri tanpa melibatkan orang lain ke dalam masalah.  	1
Dan itu membosankan.  	0
Saya sangat lelah dari klise yang hanya malas menulis, dan di sini mereka datang dengan tebal dan cepat.  	0
PS satu-satunya adegan dalam film yang keren adalah ketika karakter sentral menemukan kamarnya diledakkan.  	1
Ini adalah efek segar, halus, dan agak luhur.  	1
Seorang pengulas Italia menyebut ini "sebuah film kecil, besar," dan itu benar.  	1
Semua aktor memberikan penampilan yang indah, terutama Jennifer Rubin sebagai Jamie Harris, yang berubah dari starlet gugup di awal melalui kejadian aneh yang dia bagian dari menjadi bintang keren.  	1
Anda belajar banyak tentang nyata dalam emosi orang dalam film ini, dan banyak tentang bisnis film itu sendiri.  	1
Film dalam situasi film di awal dan melalui permainan yang dimainkan dengan dia oleh "pelatih akting" yang menarik.  	1
Juga musik oleh Mark Snow mungkin skor terbaik yang pernah saya dengar.  	1
Kau tidak akan melupakan film ini!  	1
Mengapa film ini dibuat?  	0
Film ini memiliki tampilan ultra-murah untuk itu.  	0
Hasilnya adalah film yang hanya tidak terlihat benar.  	0
Tak satu pun dari mereka yang terlibat atau menarik.  	0
Plot adalah omong kosong yang tidak menarik dengan cara yang sedikit atau memiliki keunikan untuk itu.  	0
The Foreigner tidak bernilai satu detik dari waktu Anda.  	0
Aku melihatnya sebagai seorang anak di TV kembali pada tahun 1973, ketika itu adalah "The Stranger" dan aku menyukainya.  	1
Tapi duet antara astronot dan dokter di awal film adalah pertukaran yang sempurna jika salah satu menganggap bahwa film ini dibuat dengan baik ke dalam Perang Dingin dan ketakutan terbesar astronot adalah bahwa ia telah jatuh di Uni Soviet.  	1
Film ini sangat luar biasa!  	1
Aku menyukainya, itu benar-benar menakutkan.  	1
Saya suka film-film Scream dan semua film horor dan yang satu ini peringkat di atas sana.  	1
Jika Anda ingin menakut-nakuti nyata sewa yang satu ini!  	1
10/10.  	1
Ini adalah film yang luar biasa.  	1
Sebagai sebuah drama ruang sidang, itu menarik, sebagai dakwaan pada sistem keadilan Amerika, itu menakutkan.  	1
Film ini menyoroti kelemahan mendasar dari proses hukum, bahwa itu bukan tentang menemukan rasa bersalah atau tidak bersalah, melainkan, adalah tentang siapa yang menyajikan lebih baik di pengadilan.  	1
Film ini mondar-manat, bersahaja dan salah satu dokumenter ruang sidang terbaik yang pernah saya lihat.  	1
Drama TV yang sebagian besar merupakan fakta rutin ini mendapat dorongan dari performa bagus oleh Cole.  	1
Mudah ditebak, tapi bukan jam yang buruk.  	1
Sudah jelas bahwa dia memiliki jangkauan dan kemampuan untuk menarik bagian ini.  	1
Dia membawa film dengan baik.  	1
Konstantinus memberikan segala sesuatu intensitas yang tepat dan tampaknya memiliki pemahaman yang baik tentang motivasi psikologis yang mendasarinya.  	1
Hal ini indah dan menginspirasi untuk menonton, dan saya berharap bahwa itu akan dirilis lagi pada video atau DVD.  	1
Bagaimana ini bagian dari sampah yang pernah dirilis adalah di luar saya: akting, cerita, karakter, efek khusus yang seharusnya, dll .. itu semua salah.  	0
Bahkan, bau bau ini seperti rilis direct-to-video.  	0
Hindari di semua biaya!  	0
Star Trek V The Final Frontier adalah yang terburuk dalam seri ini.  	0
Akting dari semua yang terlibat dan yang mencakup mereka seperti Shatner dan Nimoy adalah buruk dan dicuci dan membuat mereka tampak setua mereka melihat dalam kehidupan nyata, efek khusus norak seperti ketika Spock harus menyelamatkan Kirk pada sebuah pak jet ketika ia jatuh dari sebuah gunung.  	0
Upaya humor yang menyedihkan dan cerita sangat mengerikan sehingga dosis yang tidak beruang pikirkan yang pada dasarnya melibatkan Vulcan mencuri Enterprise untuk menemukan Tuhan (serius) Aku hanya tidak peduli tentang salah satu film ini dan oh tidak menyebutkan Uhura melakukan perut menari untuk mengalihkan perhatian penjaga laki-laki.  	0
Satu-satunya tempat yang baik untuk film ini adalah di tempat sampah.  	0
Salah satu yang terburuk dari seri.  	0
Penyuntingan: penyuntingan film ini sangat fenomenal menurut pendapat saya.  	1
Ketika sebuah lagu bisa menjelaskan emosi dari subyek yang lebih baik, seperti ketika kehidupan yang disayangkan Jay Adams menjadi subjek pembicaraan, lagu Old Man oleh Neil Young dimainkan, yang membangkitkan banyak emosi.  	1
Sinematografi: Film tersebut mengambil gambar dengan cara yang menarik.  	1
Tentu saja rekaman dari tahun 70-an adalah grainy, tapi itu hanya meningkatkan film.  	1
Film ini menawarkan banyak kesenangan dan kejutan.  	1
Ketika Achille dan Philippa dengan indah menyanyikan duet dari "Don Giovanni" yang sempurna menggambarkan situasi mereka dalam film, Anda menghargai lapisan halus film yang sangat baik ini.  	1
Cerita terungkap pada abad ke-18 Jutland dan penggunaan musik periode yang dimainkan pada instrumen periode adalah hanya satu sentuhan halus.  	1
Anda berbagi sukacita Umum Loewenhielm indah dalam paringnya dari Cailles en Sarcophage meskipun Anda hanya menonton film-tapi Anda ingin hanya contoh kecil untuk menikmati.  	1
Tapi film yang bersahaja ini meninggalkan kesan yang abadi.  	1
Kehangatan itu menghasilkan kontras dengan backdrop austere nya.  	1
Anda akan meninggalkan teater ingin pergi keluar dan menari di bawah bintang-bintang.  	1
Akting, seperti yang Anda harapkan dari pemain ini, adalah top notch.  	1
Karakter yang difleshed keluar secara mengejutkan dengan baik, terutama Grimes dan Blake, dan semua aktor menyampaikan garis-garis tajam mereka dengan hanya jumlah yang tepat dari lidah deadpan di pipi untuk membuat dialog baik lucu dan realistis.  	1
Angus Scrimm juga berubah dalam kinerja yang baik dalam sedikit singkat namun mengesankan peran sebagai menacing yang lembut, ahli anatomi spesialis biola Dokter Quinn.  	1
Kesimpulan, aku menyukainya.  	1
Ini adalah waktu yang lama karena saya begitu terhibur oleh sebuah film.  	1
Aku berjuang untuk menemukan sesuatu yang buruk untuk mengatakan tentang hal itu.  	1
Tandai kata-kata saya, ini adalah salah satu film kultus seperti Evil Dead 2 atau Phantasm yang masih akan ditemukan orang dan jatuh cinta dengan 20, 30, 40 tahun ke bawah garis.  	1
Hal ini cukup mengejutkan bahwa film indah ini dibuat pada tahun 1949, karena Hollywood umumnya memiliki kepala kolektif di pasir tentang masalah hitam dan putih pada waktu itu.  	1
Film ini layak mendapatkan kudo kuat untuk mengambil sikap ini, karena memiliki akting yang luar biasa dari para pemain yang kurang dikenal dan untuk naskah super-cerdas yang tidak menghina penonton atau mengambil jalan keluar yang mudah ketika datang ke rasisme kulit putih.  	1
Ditambah, dengan anggaran film yang agak sederhana dan waktu berjalan cepat, itu merupakan pekerjaan yang luar biasa!  	1
Juano Hernandez (aktor luar biasa yang memainkan peran pendukung dalam banyak film pada era tersebut) adalah seorang pria kulit hitam bangga yang dituduh membunuh seorang pria kulit putih di Selatan.  	1
Trumbull on I LOVE LUCY).  	1
Lihat dengan anak-anak Anda jika Anda memiliki kesempatan-itu akan membuka beberapa dialog menakjubkan tentang seberapa jauh hubungan ras telah datang dalam 50 tahun terakhir.  	1
Lihat kedua film jika Anda bisa.  	1
Pada tahun itu, bagaimanapun, yang mengingatkan kita bahwa Huston masih berada di puncak permainannya seperti yang diusir oleh adaptasi setianya dari novella terkenal James Joyce " The Dead.  	1
Perasaan, pikiran ...Rasa tidak nyaman Gabriel selama tarian ... semua intangibles ini melompat ke kehidupan dan datang dalam genggaman penonton dalam penggambaran Huston.  	1
Sangat kecewa dan bertanya-tanya bagaimana hal itu bisa masuk dalam daftar pendek Oscar.  	0
Ini sangat lambat.  	0
Banyak lubang di plot: tidak ada tentang bagaimana ia menjadi kaisar; tidak ada tentang di mana ia menghabiskan 20 tahun antara masa kecil dan usia dewasa.  	0
-Tidak Jangan buang waktu Anda.  	0
End of Days adalah salah satu film aksi berbiaya besar terburuk yang pernah saya lihat.  	0
Dia pasti tidak tahu bagaimana membuat film aksi yang koheren dari penulis skenario dari Air Force One yang hanya berkewajiban untuk menulis naskah hanya untuk sejumlah besar uang.  	0
Ini adalah salah satu film terburuk yang pernah saya lihat.  	0
Aku masih berusaha untuk mendapatkan lebih seberapa buruk itu.  	0
Film ini mungkin salah satu karya horor yang paling kreatif yang pernah ada.  	1
Ini memiliki segala sesuatu yang Anda bisa ingin ... ketegangan, drama, komedi, membingungkan subplot, penduduk asli americans, otak makan ... Jika Anda mencari untuk menjadi-semua, akhir-semua film-film mengisap otak, melihat tidak lebih jauh.  	1
